".chain",".iteration",".draw","treatment","t.a","t.h"
1,6496,6496,"urc_small",0.0218266486413325,5.74843616491712
1,6497,6497,"urc_large",0.0239137018906828,162.797379805115
1,6497,6497,"urc_medium",0.0206444948550695,9.90042563595312
1,6497,6497,"urc_small",0.0216467708498104,1.87099692165131
1,6498,6498,"urc_large",0.0234287774203248,258.22693114727
1,6498,6498,"urc_medium",0.022413882787423,95.5110673347691
1,6498,6498,"urc_small",0.0221821691714914,3.36768721207089
1,6499,6499,"urc_large",0.0206907217776363,660.966880192252
1,6499,6499,"urc_medium",0.0216445352427496,33.5712483229643
1,6499,6499,"urc_small",0.0193716533509422,1.90842590944357
1,6500,6500,"urc_large",0.0244689665548731,420.471638591026
1,6500,6500,"urc_medium",0.0199149475884909,39.1825535560182
1,6500,6500,"urc_small",0.0196252668306821,1.45244291892021
1,6501,6501,"urc_large",0.0224068296518328,498.39767934946
1,6501,6501,"urc_medium",0.0202824887212365,70.3383504570261
1,6501,6501,"urc_small",0.0196866059497821,6.63219605411297
1,6502,6502,"urc_large",0.0228332108467717,796.748579481547
1,6502,6502,"urc_medium",0.0241618429240857,95.0765109422649
1,6502,6502,"urc_small",0.0205368130227439,3.305808062435
1,6503,6503,"urc_large",0.0178029923259969,152.243667143414
1,6503,6503,"urc_medium",0.0244207839984366,32.748376291782
1,6503,6503,"urc_small",0.0190600944998901,2.37500486438218
1,6504,6504,"urc_large",0.0190861487018643,302.422173843766
1,6504,6504,"urc_medium",0.0202310247375386,27.0194565730336
1,6504,6504,"urc_small",0.0206651430393629,3.25433707876434
1,6505,6505,"urc_large",0.0169826072310572,270.61008871154
1,6505,6505,"urc_medium",0.0200733389494356,30.5609081056737
1,6505,6505,"urc_small",0.0162437354791838,2.39574337874565
1,6506,6506,"urc_large",0.0123959152319885,182.936299687898
1,6506,6506,"urc_medium",0.0187851235114076,46.3898979364665
1,6506,6506,"urc_small",0.0187938891300932,4.74398305857937
1,6507,6507,"urc_large",0.0163917750761291,140.501863261705
1,6507,6507,"urc_medium",0.0135304301704772,78.7507347152543
1,6507,6507,"urc_small",0.0158757320805023,4.96053349380131
1,6508,6508,"urc_large",0.017679783864635,171.069245269748
1,6508,6508,"urc_medium",0.0127013934047347,52.2854200097296
1,6508,6508,"urc_small",0.0178181254922481,2.10955944441777
1,6509,6509,"urc_large",0.0222369327027506,293.130176716903
1,6509,6509,"urc_medium",0.0140335533163239,20.9994813995537
1,6509,6509,"urc_small",0.0218594342560754,2.61773661922879
1,6510,6510,"urc_large",0.021331660282135,445.456315636194
1,6510,6510,"urc_medium",0.0144603928188896,42.8455434364266
1,6510,6510,"urc_small",0.0212875194848662,2.24564861898153
1,6511,6511,"urc_large",0.0233567612873432,134.066037391787
1,6511,6511,"urc_medium",0.0128394018215367,36.7248693506029
1,6511,6511,"urc_small",0.0179358736362543,1.55757604398344
1,6512,6512,"urc_large",0.0162151255441938,95.662218310775
1,6512,6512,"urc_medium",0.0201015899291962,53.778114987074
1,6512,6512,"urc_small",0.0207587852377245,2.33085990590102
1,6513,6513,"urc_large",0.00813675490719355,113.469498973986
1,6513,6513,"urc_medium",0.0231051206946437,18.4880211839406
1,6513,6513,"urc_small",0.0190679731307515,3.97418935573714
1,6514,6514,"urc_large",0.00790278400496979,76.2999163444044
1,6514,6514,"urc_medium",0.0163123734109559,53.2502066907723
1,6514,6514,"urc_small",0.0169374538395554,4.89251986932887
1,6515,6515,"urc_large",0.00783249984393077,118.440978444823
1,6515,6515,"urc_medium",0.0256153649252253,25.7420473680612
1,6515,6515,"urc_small",0.0209897405003013,4.49159481927933
1,6516,6516,"urc_large",0.00602051400058492,209.916184820803
1,6516,6516,"urc_medium",0.0196294253386452,28.2829576626146
1,6516,6516,"urc_small",0.021258896154736,4.73308477327956
1,6517,6517,"urc_large",0.00869261201939304,161.522877380631
1,6517,6517,"urc_medium",0.0188657338334217,17.6674064458218
1,6517,6517,"urc_small",0.0264809571080691,6.66077756236228
1,6518,6518,"urc_large",0.0115155020463962,195.959090972033
1,6518,6518,"urc_medium",0.0195449775365941,35.2580730603682
1,6518,6518,"urc_small",0.0210713005151976,3.5600499127812
1,6519,6519,"urc_large",0.0128938373749621,73.7398653517066
1,6519,6519,"urc_medium",0.0144376637123413,21.5828753524902
1,6519,6519,"urc_small",0.0214842870064193,5.37617668869087
1,6520,6520,"urc_large",0.0161272906127853,522.53020249808
1,6520,6520,"urc_medium",0.0112557621863423,63.4765401879634
1,6520,6520,"urc_small",0.0191196241506569,5.41182821006352
1,6521,6521,"urc_large",0.0181293003485045,193.773325566307
1,6521,6521,"urc_medium",0.0105683475134177,35.0431921889808
1,6521,6521,"urc_small",0.0183279878818508,9.25082779761003
1,6522,6522,"urc_large",0.0208581287793771,203.354190431786
1,6522,6522,"urc_medium",0.0100344295823483,45.6778807691595
1,6522,6522,"urc_small",0.0207708904044198,2.44446810887876
1,6523,6523,"urc_large",0.025869562147772,910.058601867032
1,6523,6523,"urc_medium",0.017793278944266,61.9423331166219
1,6523,6523,"urc_small",0.0209096806572344,1.27587090321676
1,6524,6524,"urc_large",0.0183542257451316,309.26578694182
1,6524,6524,"urc_medium",0.0199294314704359,57.0910762909253
1,6524,6524,"urc_small",0.0172135774202118,9.31446338579638
1,6525,6525,"urc_large",0.0259586153926743,94.8936423662227
1,6525,6525,"urc_medium",0.0185679202161482,32.8444298216942
1,6525,6525,"urc_small",0.0229590918430068,6.09284128063183
1,6526,6526,"urc_large",0.0223425390555633,192.46518565667
1,6526,6526,"urc_medium",0.0191879418009059,51.1429437527798
1,6526,6526,"urc_small",0.0214758160693816,2.40305453991688
1,6527,6527,"urc_large",0.0265749964929361,313.671586106895
1,6527,6527,"urc_medium",0.0194837847722161,68.4713159265096
1,6527,6527,"urc_small",0.0189703072950774,2.23910118459282
1,6528,6528,"urc_large",0.0210556336375924,160.068057467206
1,6528,6528,"urc_medium",0.0170545784798903,18.4488535194624
1,6528,6528,"urc_small",0.0201397148604248,2.68630416998153
1,6529,6529,"urc_large",0.0219672112666763,174.420472197821
1,6529,6529,"urc_medium",0.013653654730721,29.8125322456633
1,6529,6529,"urc_small",0.0169761517159495,3.48216636877701
1,6530,6530,"urc_large",0.0176009013657431,355.048302116455
1,6530,6530,"urc_medium",0.0154928040742559,42.9076086093076
1,6530,6530,"urc_small",0.0189793121072914,4.1259325258735
1,6531,6531,"urc_large",0.0201523662520013,105.241333577126
1,6531,6531,"urc_medium",0.0184687551877755,54.1154938422561
1,6531,6531,"urc_small",0.016803357974219,3.44349076635493
1,6532,6532,"urc_large",0.0205919553462523,160.404647359191
1,6532,6532,"urc_medium",0.0156223077266482,24.3524278825987
1,6532,6532,"urc_small",0.0171396072397737,1.98930692107624
1,6533,6533,"urc_large",0.0260418724790247,257.699141938474
1,6533,6533,"urc_medium",0.0184828971142044,73.6826923393299
1,6533,6533,"urc_small",0.0215496375268797,2.08757565349668
1,6534,6534,"urc_large",0.0226231633996842,324.364728101118
1,6534,6534,"urc_medium",0.0208165252222146,65.2548263677012
1,6534,6534,"urc_small",0.0187401586434822,2.63116419894381
1,6535,6535,"urc_large",0.0182208293216268,144.444727288525
1,6535,6535,"urc_medium",0.0247124401436575,63.2700221732653
1,6535,6535,"urc_small",0.0205524688839573,2.99790474584242
1,6536,6536,"urc_large",0.0167045298985847,142.283209602739
1,6536,6536,"urc_medium",0.0221527592438402,100.084634750496
1,6536,6536,"urc_small",0.0227725171891643,1.48786017941196
1,6537,6537,"urc_large",0.0203310356335354,246.106572432809
1,6537,6537,"urc_medium",0.018273933964716,31.2875366565678
1,6537,6537,"urc_small",0.0196306558163557,1.17002530761679
1,6538,6538,"urc_large",0.0164869456966098,229.44366855982
1,6538,6538,"urc_medium",0.0179702584883674,38.7205164603504
1,6538,6538,"urc_small",0.0181392119200069,1.32578050926137
1,6539,6539,"urc_large",0.016376071913259,248.888675542438
1,6539,6539,"urc_medium",0.0155089423671739,15.5368617720278
1,6539,6539,"urc_small",0.0249440077777021,4.23734655940983
1,6540,6540,"urc_large",0.0162232863728034,1031.80020705677
1,6540,6540,"urc_medium",0.0194556146774016,145.818351396421
1,6540,6540,"urc_small",0.0182558563925031,3.90544015582069
1,6541,6541,"urc_large",0.0177771090149938,137.827120946429
1,6541,6541,"urc_medium",0.0176638194680887,17.3744789487309
1,6541,6541,"urc_small",0.0183783573813339,2.33932577972511
1,6542,6542,"urc_large",0.0192148969911788,108.35864834249
1,6542,6542,"urc_medium",0.020123420057137,73.52009248011
1,6542,6542,"urc_small",0.0200849492726314,0.635541645416273
1,6543,6543,"urc_large",0.0210311555026459,358.197127186745
1,6543,6543,"urc_medium",0.0205298648129633,71.6960716151463
1,6543,6543,"urc_small",0.0211851291672739,2.23960180752463
1,6544,6544,"urc_large",0.0211399880232186,221.107687864068
1,6544,6544,"urc_medium",0.0210982024531595,17.3835966942369
1,6544,6544,"urc_small",0.020784107723768,1.30750371411624
1,6545,6545,"urc_large",0.0209464859917754,173.045245191235
1,6545,6545,"urc_medium",0.0206546530622651,21.574674027572
1,6545,6545,"urc_small",0.0209836047314596,4.0460823299646
1,6546,6546,"urc_large",0.020286775781829,154.162122412166
1,6546,6546,"urc_medium",0.021175387099296,26.2812978216566
1,6546,6546,"urc_small",0.0206797150939311,3.57243023734802
1,6547,6547,"urc_large",0.0212287427195793,248.394589435569
1,6547,6547,"urc_medium",0.0210030338555338,27.1900932649609
1,6547,6547,"urc_small",0.0207444743430126,0.845536896171463
1,6548,6548,"urc_large",0.0218248766958652,94.6787979032545
1,6548,6548,"urc_medium",0.0216179883198279,47.1055110248776
1,6548,6548,"urc_small",0.0211994207270708,3.31269776772593
1,6549,6549,"urc_large",0.0209279470632015,104.540891918839
1,6549,6549,"urc_medium",0.0208575176470736,57.4106450143864
1,6549,6549,"urc_small",0.0222252322048538,1.36424012233537
1,6550,6550,"urc_large",0.0219596943209576,98.1494679050849
1,6550,6550,"urc_medium",0.0235472024667193,32.2425245310651
1,6550,6550,"urc_small",0.0222389939388834,1.88148780479056
1,6551,6551,"urc_large",0.0224950065452107,489.609699524609
1,6551,6551,"urc_medium",0.0213394611344017,34.9714439290141
1,6551,6551,"urc_small",0.0219162310349629,1.33269521953879
1,6552,6552,"urc_large",0.0221787410428546,349.68013328402
1,6552,6552,"urc_medium",0.0202418219493191,49.6505057438927
1,6552,6552,"urc_small",0.0220510325588246,4.62040771307317
1,6553,6553,"urc_large",0.0201242679627945,169.964229233696
1,6553,6553,"urc_medium",0.0207909718736336,17.1114049414406
1,6553,6553,"urc_small",0.0220927454110522,7.84070596331157
1,6554,6554,"urc_large",0.0223069506920101,166.011515802486
1,6554,6554,"urc_medium",0.0188704244397473,65.1243525895894
1,6554,6554,"urc_small",0.0230906754461726,1.37465823439577
1,6555,6555,"urc_large",0.0191752028597102,295.969808639154
1,6555,6555,"urc_medium",0.0244364515465277,24.1609014808395
1,6555,6555,"urc_small",0.0226022554162367,1.13516523074347
1,6556,6556,"urc_large",0.0214101689048792,366.362107760935
1,6556,6556,"urc_medium",0.0219923156787819,34.8637685932684
1,6556,6556,"urc_small",0.0198042241497144,3.09421146696117
1,6557,6557,"urc_large",0.0228304089821716,1447.93702542463
1,6557,6557,"urc_medium",0.0234706778515399,69.4909231398344
1,6557,6557,"urc_small",0.0179931620456164,2.40968274710704
1,6558,6558,"urc_large",0.0198792314940529,469.576648580323
1,6558,6558,"urc_medium",0.0280605343161429,70.9886698145766
1,6558,6558,"urc_small",0.0200587737607501,3.77712348595309
1,6559,6559,"urc_large",0.0239245712872898,159.4018949687
1,6559,6559,"urc_medium",0.0226296687968143,75.8250884097627
1,6559,6559,"urc_small",0.0194632432874509,2.20739748442
1,6560,6560,"urc_large",0.0243811177611414,187.501182356836
1,6560,6560,"urc_medium",0.0278844957355046,59.4764852657453
1,6560,6560,"urc_small",0.0237773620066891,2.5734312832084
1,6561,6561,"urc_large",0.0248658863129999,135.508655221007
1,6561,6561,"urc_medium",0.0253339032895784,84.9750050213907
1,6561,6561,"urc_small",0.0270809306634338,3.36650498436901
1,6562,6562,"urc_large",0.0236562809150616,166.872240558641
1,6562,6562,"urc_medium",0.0225901191105636,21.7072926671447
1,6562,6562,"urc_small",0.0218213255327972,10.2155205471838
1,6563,6563,"urc_large",0.0229424726038962,197.179035419871
1,6563,6563,"urc_medium",0.0242863530837285,23.9333592277524
1,6563,6563,"urc_small",0.0242613172688865,3.56124789243938
1,6564,6564,"urc_large",0.0235247297551245,309.836897657509
1,6564,6564,"urc_medium",0.0243172400823608,21.2089382855898
1,6564,6564,"urc_small",0.0202325279700087,3.96991303874756
1,6565,6565,"urc_large",0.0237538458893926,361.677216665007
1,6565,6565,"urc_medium",0.0278166066935636,57.0276868180104
1,6565,6565,"urc_small",0.0242404289368791,8.82112865238947
1,6566,6566,"urc_large",0.0224726917171645,406.999606668059
1,6566,6566,"urc_medium",0.0200441140779721,32.5447883970154
1,6566,6566,"urc_small",0.0258986212937221,4.58620398491442
1,6567,6567,"urc_large",0.020322410562092,527.743387411871
1,6567,6567,"urc_medium",0.021425891780789,127.577908354385
1,6567,6567,"urc_small",0.0227609940584064,2.96876216823628
1,6568,6568,"urc_large",0.0189715796875987,253.644118535998
1,6568,6568,"urc_medium",0.0195320323441563,51.4564615664997
1,6568,6568,"urc_small",0.0212959087788556,3.82053175940152
1,6569,6569,"urc_large",0.0251735068633784,546.796733621996
1,6569,6569,"urc_medium",0.0231669530717168,56.5549461474005
1,6569,6569,"urc_small",0.0221215197094837,2.86642526038969
1,6570,6570,"urc_large",0.0229890120896656,955.323593991217
1,6570,6570,"urc_medium",0.0172126535856948,24.47275135824
1,6570,6570,"urc_small",0.0219335681305737,2.08801441323168
1,6571,6571,"urc_large",0.0273523561580606,213.533658516202
1,6571,6571,"urc_medium",0.0144291327002241,81.976588844966
1,6571,6571,"urc_small",0.0198545242728244,1.43535678828142
1,6572,6572,"urc_large",0.0168350851448219,268.878095703097
1,6572,6572,"urc_medium",0.020482558425749,11.626259343952
1,6572,6572,"urc_small",0.0268544507655013,2.43843590436285
1,6573,6573,"urc_large",0.0173637230961275,574.146522918594
1,6573,6573,"urc_medium",0.0173856009425827,24.4172602858343
1,6573,6573,"urc_small",0.0181512086618436,2.85278379766347
1,6574,6574,"urc_large",0.0175663223921644,121.195337071312
1,6574,6574,"urc_medium",0.0178918919901288,30.1711400977955
1,6574,6574,"urc_small",0.0177886908769372,3.46656832143466
1,6575,6575,"urc_large",0.0179493711500016,313.563089461272
1,6575,6575,"urc_medium",0.0178449185462716,30.2991957059097
1,6575,6575,"urc_small",0.0177766694413624,2.89511323003804
1,6576,6576,"urc_large",0.0176861434468067,66.6188939068524
1,6576,6576,"urc_medium",0.0173792586955017,91.7828730125481
1,6576,6576,"urc_small",0.0174960539090922,1.53558109380034
1,6577,6577,"urc_large",0.0176106351680003,158.356290518923
1,6577,6577,"urc_medium",0.0190558025405101,39.3538885339109
1,6577,6577,"urc_small",0.0189940367740081,2.69876364117305
1,6578,6578,"urc_large",0.0194381642034412,130.956624045279
1,6578,6578,"urc_medium",0.0175901449309454,80.0649685475815
1,6578,6578,"urc_small",0.0175161251167709,5.09302128191708
1,6579,6579,"urc_large",0.0241040466993893,360.306675263195
1,6579,6579,"urc_medium",0.0216696282384073,90.4949977533816
1,6579,6579,"urc_small",0.0213859753808735,3.94595822136236
1,6580,6580,"urc_large",0.0207288664771796,159.95729786851
1,6580,6580,"urc_medium",0.0287580649466175,51.7572869903223
1,6580,6580,"urc_small",0.0229600780242137,2.15194676649213
1,6581,6581,"urc_large",0.020237135766885,216.517270141834
1,6581,6581,"urc_medium",0.0274289848591019,54.3950162867527
1,6581,6581,"urc_small",0.0213033043642417,3.84631284030543
1,6582,6582,"urc_large",0.0240900911450541,392.070971112376
1,6582,6582,"urc_medium",0.0266415518959226,55.2336733541683
1,6582,6582,"urc_small",0.0223479772368089,5.46855596168252
1,6583,6583,"urc_large",0.0225481178977071,207.809874495207
1,6583,6583,"urc_medium",0.025326599314187,53.1985392044584
1,6583,6583,"urc_small",0.0237290702540172,1.49117089789202
1,6584,6584,"urc_large",0.0171438925477398,376.657382869562
1,6584,6584,"urc_medium",0.021674887381014,71.569789928363
1,6584,6584,"urc_small",0.0216817778593202,2.99876640434208
1,6585,6585,"urc_large",0.0161040393503669,202.62747653367
1,6585,6585,"urc_medium",0.0208083649721256,93.6103949649585
1,6585,6585,"urc_small",0.0212379686500456,4.15916859058227
1,6586,6586,"urc_large",0.0167391448867526,279.994259209109
1,6586,6586,"urc_medium",0.0244294241437501,27.7367388109018
1,6586,6586,"urc_small",0.0224197365633673,1.48167050906093
1,6587,6587,"urc_large",0.0167738150912689,219.739840809968
1,6587,6587,"urc_medium",0.0225325805887365,36.6610674863622
1,6587,6587,"urc_small",0.0180096931452136,0.827313675632541
1,6588,6588,"urc_large",0.0159191521750338,162.029832152054
1,6588,6588,"urc_medium",0.0214487843875784,29.0794970263507
1,6588,6588,"urc_small",0.0202890182790973,2.36441225884879
1,6589,6589,"urc_large",0.0186028667825232,117.472951679591
1,6589,6589,"urc_medium",0.017784532504472,47.0714317893359
1,6589,6589,"urc_small",0.0230853964190284,3.35446074835614
1,6590,6590,"urc_large",0.0191121337942052,221.792385787268
1,6590,6590,"urc_medium",0.0209209024831065,111.608811535418
1,6590,6590,"urc_small",0.0203709025562496,5.35718583747067
1,6591,6591,"urc_large",0.0235525446409587,444.265030505435
1,6591,6591,"urc_medium",0.0226032303066433,64.8580226800005
1,6591,6591,"urc_small",0.0241372450008603,7.6514217959808
1,6592,6592,"urc_large",0.0231174153553642,325.886015641436
1,6592,6592,"urc_medium",0.0256202143076318,16.1687595798043
1,6592,6592,"urc_small",0.0246769046067496,7.7174415160669
1,6593,6593,"urc_large",0.0219579354479036,751.4911892081
1,6593,6593,"urc_medium",0.0189334363984663,101.672078066517
1,6593,6593,"urc_small",0.0199332128544593,2.50205339460216
1,6594,6594,"urc_large",0.0226274839006678,646.877184710202
1,6594,6594,"urc_medium",0.0209030352868032,22.0888257857991
1,6594,6594,"urc_small",0.0220694488182568,2.06652562188942
1,6595,6595,"urc_large",0.0214398538278498,327.19520598906
1,6595,6595,"urc_medium",0.0186519988514651,28.5112336018518
1,6595,6595,"urc_small",0.0187834890777141,2.02729172103489
1,6596,6596,"urc_large",0.0228978476650767,222.861568669805
1,6596,6596,"urc_medium",0.0218976513826711,26.8681846866125
1,6596,6596,"urc_small",0.0230979020582023,2.10781145126177
1,6597,6597,"urc_large",0.022381577091809,742.06223065946
1,6597,6597,"urc_medium",0.0221808703029,34.3380046233373
1,6597,6597,"urc_small",0.0225142429828399,2.95450566053921
1,6598,6598,"urc_large",0.0246440904912531,562.076101868273
1,6598,6598,"urc_medium",0.0243485767739051,41.4236931596426
1,6598,6598,"urc_small",0.0258097849656444,3.61098232291055
1,6599,6599,"urc_large",0.027113939695917,199.092535739371
1,6599,6599,"urc_medium",0.0226914358284961,18.5329756394292
1,6599,6599,"urc_small",0.0242673344910946,2.2951010841369
1,6600,6600,"urc_large",0.0181413603594693,127.430455331766
1,6600,6600,"urc_medium",0.0204488241112075,50.4941052996347
1,6600,6600,"urc_small",0.0246332374715435,1.6897650209481
1,6601,6601,"urc_large",0.0194251325128892,207.002658990991
1,6601,6601,"urc_medium",0.0216138792984591,21.3239171707512
1,6601,6601,"urc_small",0.0175862721714199,1.40125489548647
1,6602,6602,"urc_large",0.0187183926838964,102.726291769537
1,6602,6602,"urc_medium",0.0237774824113772,17.5325466026331
1,6602,6602,"urc_small",0.0185137009882693,1.75418075429756
1,6603,6603,"urc_large",0.0145960831857385,85.8174200798783
1,6603,6603,"urc_medium",0.0184561370715026,33.1398338361994
1,6603,6603,"urc_small",0.0152763561141031,5.32041651272102
1,6604,6604,"urc_large",0.0244008440170092,57.2771326146346
1,6604,6604,"urc_medium",0.0159430600696009,42.3664517169166
1,6604,6604,"urc_small",0.0141363696394418,3.24509263970959
1,6605,6605,"urc_large",0.0145610941027297,813.088520278878
1,6605,6605,"urc_medium",0.0159109492424635,23.4331026119998
1,6605,6605,"urc_small",0.0159770659653094,3.3029220423763
1,6606,6606,"urc_large",0.0105385274565654,591.599317757898
1,6606,6606,"urc_medium",0.015283594633159,40.200350870976
1,6606,6606,"urc_small",0.0157245643520026,3.55061292862307
1,6607,6607,"urc_large",0.00881767975796735,1136.33385266418
1,6607,6607,"urc_medium",0.0137052900113306,63.0687063633226
1,6607,6607,"urc_small",0.0182665802715892,1.90920881856934
1,6608,6608,"urc_large",0.00864573436615886,290.681042142626
1,6608,6608,"urc_medium",0.018702648633382,24.0916414315834
1,6608,6608,"urc_small",0.0147224117278604,0.970893336232882
1,6609,6609,"urc_large",0.0163220587843414,180.296848510218
1,6609,6609,"urc_medium",0.0147900629589128,55.9665336804628
1,6609,6609,"urc_small",0.0174635319217609,2.68765955911738
1,6610,6610,"urc_large",0.0188024992321434,327.382343157945
1,6610,6610,"urc_medium",0.0155288109162415,34.6070557041989
1,6610,6610,"urc_small",0.0202802611914077,4.47370020594306
1,6611,6611,"urc_large",0.0223170521054188,649.229086042509
1,6611,6611,"urc_medium",0.0194816172076951,41.4427242982668
1,6611,6611,"urc_small",0.0227052199725331,0.463823788162944
1,6612,6612,"urc_large",0.0204111482603942,371.090345740566
1,6612,6612,"urc_medium",0.016762116539813,45.5387627253396
1,6612,6612,"urc_small",0.0212885577206415,2.98011975646779
1,6613,6613,"urc_large",0.0213110248644995,563.847948907097
1,6613,6613,"urc_medium",0.0193271741794732,29.7371574610699
1,6613,6613,"urc_small",0.022659268319008,1.80143291009935
1,6614,6614,"urc_large",0.022663078932512,1358.21837831921
1,6614,6614,"urc_medium",0.0228529612122088,41.3637378012479
1,6614,6614,"urc_small",0.0212366782334266,2.91362331625025
1,6615,6615,"urc_large",0.0237546557675478,428.189034934989
1,6615,6615,"urc_medium",0.0240992182794944,39.6308801565183
1,6615,6615,"urc_small",0.0237427913587564,5.23353751644838
1,6616,6616,"urc_large",0.0241867443633926,61.7728980514531
1,6616,6616,"urc_medium",0.0258063768848874,37.4191318448988
1,6616,6616,"urc_small",0.024389085576209,3.21095583468304
1,6617,6617,"urc_large",0.0237437729631736,386.250702220812
1,6617,6617,"urc_medium",0.0230921672643517,34.4015152709712
1,6617,6617,"urc_small",0.0244904517120092,4.65981249813371
1,6618,6618,"urc_large",0.0241385254900236,402.606278516253
1,6618,6618,"urc_medium",0.0242760587756292,20.3732502244361
1,6618,6618,"urc_small",0.0239288121770249,2.81207174313686
1,6619,6619,"urc_large",0.0238494123407481,314.537050362585
1,6619,6619,"urc_medium",0.0239797917793732,43.4824257609499
1,6619,6619,"urc_small",0.0238906748889703,4.98550151354247
1,6620,6620,"urc_large",0.0237770248298307,154.226736034033
1,6620,6620,"urc_medium",0.0239643495749102,22.1289842658424
1,6620,6620,"urc_small",0.0237024510058821,1.9130167616891
1,6621,6621,"urc_large",0.0239114135172823,676.033971015515
1,6621,6621,"urc_medium",0.0237702267010426,31.4428232141863
1,6621,6621,"urc_small",0.0237412845385592,4.05636926654977
1,6622,6622,"urc_large",0.0235207153942231,195.880420820256
1,6622,6622,"urc_medium",0.0241966236512842,32.6470822746908
1,6622,6622,"urc_small",0.0244355914778013,2.75736473577702
1,6623,6623,"urc_large",0.0240042430469588,195.223153725087
1,6623,6623,"urc_medium",0.0239671199258361,53.7105248728664
1,6623,6623,"urc_small",0.0242716089416636,6.11751718054134
1,6624,6624,"urc_large",0.0241812162210804,332.450818310828
1,6624,6624,"urc_medium",0.0240292238634688,55.7939934056931
1,6624,6624,"urc_small",0.0244931738325577,4.68025265649142
1,6625,6625,"urc_large",0.0239312198150241,233.393197323721
1,6625,6625,"urc_medium",0.0242036920206125,52.6710924893922
1,6625,6625,"urc_small",0.0241629676770889,8.63716382194942
1,6626,6626,"urc_large",0.0235889091154703,165.215257343959
1,6626,6626,"urc_medium",0.0234917177165763,53.5024029604618
1,6626,6626,"urc_small",0.0234094430187369,6.23703206481786
1,6627,6627,"urc_large",0.0234058347507399,70.4239450894963
1,6627,6627,"urc_medium",0.0228018325663356,72.8480861866433
1,6627,6627,"urc_small",0.022943481447734,1.66679555267708
1,6628,6628,"urc_large",0.023243178261521,292.985384712296
1,6628,6628,"urc_medium",0.0227882649021281,67.7741484149669
1,6628,6628,"urc_small",0.0226087710130153,1.75494999369559
1,6629,6629,"urc_large",0.0228459811832557,397.848017218849
1,6629,6629,"urc_medium",0.0225946206525423,84.3856719821699
1,6629,6629,"urc_small",0.0228214747429141,5.0082932739787
1,6630,6630,"urc_large",0.0238823878230289,300.593300622297
1,6630,6630,"urc_medium",0.0229685879086159,43.0242937866669
1,6630,6630,"urc_small",0.0226591188836346,4.06047192914469
1,6631,6631,"urc_large",0.0237569835721702,222.900067322771
1,6631,6631,"urc_medium",0.0237702913269377,21.2637979990292
1,6631,6631,"urc_small",0.0236919014622886,1.59665920605384
1,6632,6632,"urc_large",0.0237812442470452,233.11674894871
1,6632,6632,"urc_medium",0.0226220678038994,42.5811746896056
1,6632,6632,"urc_small",0.023116134857619,3.9374671035549
1,6633,6633,"urc_large",0.0214855404219294,76.3187988736599
1,6633,6633,"urc_medium",0.0203437831295875,10.3120428412895
1,6633,6633,"urc_small",0.0211996667675991,9.45608609165567
1,6634,6634,"urc_large",0.0200593266865177,126.14796373577
1,6634,6634,"urc_medium",0.0192773938195486,20.9733209548647
1,6634,6634,"urc_small",0.0197382622968946,3.48451914076699
1,6635,6635,"urc_large",0.019861814414895,507.615677348419
1,6635,6635,"urc_medium",0.0203045925292539,80.4397752530125
1,6635,6635,"urc_small",0.0204236993967319,3.05433302430911
1,6636,6636,"urc_large",0.0196792738603114,233.113501641347
1,6636,6636,"urc_medium",0.0191542281191264,174.224738260016
1,6636,6636,"urc_small",0.0194868392926149,5.86932871379982
1,6637,6637,"urc_large",0.0193636836224214,191.96616325352
1,6637,6637,"urc_medium",0.0189697225016355,114.885510220321
1,6637,6637,"urc_small",0.019894411033386,3.20193703539954
1,6638,6638,"urc_large",0.0200251070918037,127.31499865286
1,6638,6638,"urc_medium",0.0189667805225687,77.0798395724248
1,6638,6638,"urc_small",0.018723091462215,2.63186680106643
1,6639,6639,"urc_large",0.0197687288087847,109.402322654763
1,6639,6639,"urc_medium",0.02012381675181,31.7975970278643
1,6639,6639,"urc_small",0.0192793272071215,5.57057943426543
1,6640,6640,"urc_large",0.0209416344690449,772.083066078122
1,6640,6640,"urc_medium",0.0200331282044435,67.921431924521
1,6640,6640,"urc_small",0.020952952681273,3.30257104818085
1,6641,6641,"urc_large",0.0205600202162594,284.883899372199
1,6641,6641,"urc_medium",0.0206941002549122,53.9718195391073
1,6641,6641,"urc_small",0.0200546986946909,1.57126603579221
1,6642,6642,"urc_large",0.0191130683072031,206.486882228832
1,6642,6642,"urc_medium",0.0195171886467399,17.0067793724174
1,6642,6642,"urc_small",0.0205183658733288,3.86103478034835
1,6643,6643,"urc_large",0.0176272179844377,259.087911050645
1,6643,6643,"urc_medium",0.0200684673679483,17.6041738643615
1,6643,6643,"urc_small",0.0190585267364239,2.62255666976121
1,6644,6644,"urc_large",0.0207370210772015,659.445010893862
1,6644,6644,"urc_medium",0.0211437818021009,18.6519696631442
1,6644,6644,"urc_small",0.0195094462383281,3.80762733151733
1,6645,6645,"urc_large",0.0196828933086787,223.403622562341
1,6645,6645,"urc_medium",0.0214062640769608,34.6445464794056
1,6645,6645,"urc_small",0.0209883513099653,2.59542130499878
1,6646,6646,"urc_large",0.019657498544963,245.265460718417
1,6646,6646,"urc_medium",0.0180363972637533,24.7134633393125
1,6646,6646,"urc_small",0.0205126523077297,2.98228764535881
1,6647,6647,"urc_large",0.0205071985067536,227.827873995739
