".chain",".iteration",".draw","mu.a","mu.h"
1,59,59,0.0185244660234436,13.1638525170318
1,60,60,0.0138793353795125,15.2259028215778
1,61,61,0.00983720882726309,97.6077404711965
1,62,62,0.0160393582809505,0.193175292295248
1,63,63,0.0171926508695732,2198.42695316857
1,64,64,0.0167341711742701,52.8010025503881
1,65,65,0.0148658979499868,1.42920129258052
1,66,66,0.0174630559532485,221.347749047847
1,67,67,0.0186914742786026,46.365204100422
1,68,68,0.0236715147383147,35.5382102412058
1,69,69,0.0166417563652473,31.1778428065191
1,70,70,0.0213239257567789,0.922729271932754
1,71,71,0.0229363139753587,128.826147981599
1,72,72,0.0220530309290498,162.028258671836
1,73,73,0.0218621739247128,12.5758386457884
1,74,74,0.0215788683064521,2141.33058957983
1,75,75,0.0193064161843354,309.022507463104
1,76,76,0.0191960417208206,70.2475457134442
1,77,77,0.0193370769359247,0.183860563820747
1,78,78,0.0195927513859454,159.477286356914
1,79,79,0.0194575703852471,309.957057052103
1,80,80,0.0193836842640382,64.0007064962111
1,81,81,0.0194024595003695,90.550435760823
1,82,82,0.0164624044783446,0.841785686725001
1,83,83,0.0217920189610705,360.071904864013
1,84,84,0.021505628427996,4189.21287760013
1,85,85,0.0205158463899517,781.96786309634
1,86,86,0.0210458499276424,1259.50092763583
1,87,87,0.0214714085336578,22787.241310749
1,88,88,0.0205936036314865,1735.19498739813
1,89,89,0.0232930609723745,24.9428123410171
1,90,90,0.024311540543573,40.042236258794
1,91,91,0.0214686792288834,95.2709903154623
1,92,92,0.0216397671055765,36.5933362742743
1,93,93,0.0220435678167667,20.6559661607536
1,94,94,0.0214838117957722,123.370033881476
1,95,95,0.0253853947395552,9.07272179382295
1,96,96,0.0217416496941949,31.5034842406903
1,97,97,0.018257418077005,22.3628288313772
1,98,98,0.0180318381599304,80.3367573173064
1,99,99,0.0217530300498869,0.0523265637823993
1,100,100,0.0189692050109703,485.156792161312
1,101,101,0.0252863406837591,168.65377936053
1,102,102,0.0226896815319858,67.9485754675952
1,103,103,0.0197401157970527,1.71343629316843
1,104,104,0.0201284134881055,19.9537953164596
1,105,105,0.0196762927567864,17.6691083536875
1,106,106,0.0200723646643287,9.83534252773048
1,107,107,0.0201256096645878,21.267983711026
1,108,108,0.0192803082825557,253034.302363015
1,109,109,0.020451168415555,14792.5107653885
1,110,110,0.0185528707818626,73.6638683210099
1,111,111,0.0184787330242479,72.7200550372994
1,112,112,0.0175175001817175,51.3505995890366
1,113,113,0.0176247546550666,357.106664175393
1,114,114,0.0164756133095878,355.535863910142
1,115,115,0.0215971608566934,0.0302946904232853
1,116,116,0.0156708870763756,82.7046770044478
1,117,117,0.0234862459658912,12.6577636129368
1,118,118,0.019159768531347,33.1225551252689
1,119,119,0.015486815934886,11.6180379811295
1,120,120,0.0181952766716399,49.2054623269393
1,121,121,0.0274154713743537,12.1198971308923
1,122,122,0.0150784310972358,5.0426292112201
1,123,123,0.0388933045816638,35.3667149170418
1,124,124,0.0129645966061405,24.1568471469908
1,125,125,0.0197766216824592,188.423216308861
1,126,126,0.0205558068855843,14.3636641530204
1,127,127,0.021760226842139,58.4277339853048
1,128,128,0.0228124058367502,396.017442440057
1,129,129,0.020466256060592,15.4146348904469
1,130,130,0.0235222006650165,7.12135392743023
1,131,131,0.0387354983986083,35.3859749558366
1,132,132,0.0234558079422549,27.3715703006389
1,133,133,0.0206247339460578,41.0048886598105
1,134,134,0.0126990941299997,35.8070717045938
1,135,135,0.0202132267169785,302.059908664709
1,136,136,0.0237645444574765,4.1832866431885
1,137,137,0.0167927542979394,12.7353389990513
1,138,138,0.0171001076296919,41.9877146082763
1,139,139,0.0172727636358974,70.8578565995776
1,140,140,0.0175228620167085,21.7028171564953
1,141,141,0.0175340690005871,73.1928839357997
1,142,142,0.018078801685653,141.459179329841
1,143,143,0.0120005810579823,107.879080305317
1,144,144,0.0174489584869988,0.071005270424134
1,145,145,0.0199039931894562,0.0587373940442501
1,146,146,0.020879662274523,7.92471271943052
1,147,147,0.0163280480885042,0.603122596336399
1,148,148,0.00355087272592272,34.4185090375812
1,149,149,0.00439000405776636,16.5389889445119
1,150,150,0.0182393834750567,4.82983014343375
1,151,151,0.0130449118239308,21.7880409346944
1,152,152,0.0193539907181376,1.80996812276002
1,153,153,0.0244775151098594,315.186697341837
1,154,154,0.0160558361843188,15.224276997445
1,155,155,0.0216357450164046,23.188376984675
1,156,156,0.021715330406288,49.4667890179742
1,157,157,0.0209179535306926,26.1715454961826
1,158,158,0.0212877104943597,1.71026192029349
1,159,159,0.0203611580988541,57.0276522873617
1,160,160,0.0198386837433047,9.77372689368788
1,161,161,0.0200861906331958,31.3372293662407
1,162,162,0.0203306277660211,9.38796628012786
1,163,163,0.0202744346625579,73.9382119272759
1,164,164,0.0203348758003631,93.4124127528311
1,165,165,0.0216449100430559,21.4064114777835
1,166,166,0.0223712679492548,46.9764710921379
1,167,167,0.0211670302196349,24.6623780624376
1,168,168,0.0218111696361241,17.754488868013
1,169,169,0.0208688899704652,61.1465226496841
1,170,170,0.0207799097549841,184.098171719445
1,171,171,0.020947010000133,17.2690234907927
1,172,172,0.0226683580442178,113.391706420779
1,173,173,0.0231612529470146,240.033571554934
1,174,174,0.027672399016665,8.10485618507375
1,175,175,0.0211388088304175,9.78179233862174
1,176,176,0.0255946521679974,11.8996018289122
1,177,177,0.022083370869366,0.821197308156979
1,178,178,0.0369329757898958,69.5813364725045
1,179,179,0.0235682280244856,7.9452852325488
1,180,180,0.0253249094281121,37.6915310884996
1,181,181,0.0173166523576394,52.8564563060628
1,182,182,0.0174798088937244,23.1376878508032
1,183,183,0.0723160671222204,41.8913129408168
1,184,184,0.0389859460054235,22.0531665553449
1,185,185,0.0478225571875221,26.6605635956825
1,186,186,0.0479707334734794,153.564934133758
1,187,187,0.0252685161267861,168.126615655684
1,188,188,0.0312669760441256,90.7264337183937
1,189,189,0.0520181924281292,22.2785123551738
1,190,190,0.00797856057888633,94.6431733835419
1,191,191,0.0441635841658116,11.6428557431487
1,192,192,0.110653993438892,95.4729546334472
1,193,193,0.0474806223762299,36.3818461330265
1,194,194,0.0361153516189729,1.33363960036508
1,195,195,0.0184250101956526,44.3931901433485
1,196,196,0.0403195530687915,194937.910132591
1,197,197,0.0235532386704101,281.336528078707
1,198,198,0.0328822554071003,11.4254833178089
1,199,199,0.0203739576128046,4.35039605550094
1,200,200,0.0259634207869343,12.4930755383529
1,201,201,0.0172628193777957,34.8626778876987
1,202,202,0.0231754319100275,32.720319613696
1,203,203,0.00957206699117416,25.0756564608102
1,204,204,0.0273891935224736,15.940904621112
1,205,205,0.00851373948325732,14.401784711285
1,206,206,0.0186157023427623,43.061439882915
1,207,207,0.0211188210024159,43.780987652418
1,208,208,0.0202697974108777,54.8502043802698
1,209,209,0.0187302049207749,0.366962481760309
1,210,210,0.0264878503912604,241.894734560631
1,211,211,0.0233149988420249,11.0954128328858
1,212,212,0.0257289970906589,379.993142378848
1,213,213,0.0167164195013542,415.779042596353
1,214,214,0.0228224121859281,16.5306349714438
1,215,215,0.0200981954652153,2.19482346746612
1,216,216,0.0201474060658239,0.752389157190803
1,217,217,0.0175131988334242,0.155933331456428
1,218,218,0.0212061079978436,60.3555010349072
1,219,219,0.0141787598281938,62.7754465710915
1,220,220,0.0269263959249686,17.5194770696935
1,221,221,0.00893493999933835,43.3473045023748
1,222,222,0.0946466130488139,30.2322136752639
1,223,223,0.0228365456923383,53.9999308953848
1,224,224,0.0143143273200433,69.853677249575
1,225,225,0.0316246841332108,122.372472038385
1,226,226,0.0185909836602487,26.2217651067093
1,227,227,0.0200294544099853,90.5990177703709
1,228,228,0.0216398686376093,28.6465234677539
1,229,229,0.0195015960384699,17097.3005660175
1,230,230,0.0174842639861889,2.0185973090249
1,231,231,0.0203233387962755,3.35733604197698
1,232,232,0.0198881277346835,27.2791042827183
1,233,233,0.0223460876044995,12.0191258818503
1,234,234,0.0223138768656854,50.8771339808867
1,235,235,0.0180390622569849,4.31761559521636
1,236,236,0.0194185929782975,70.124489349216
1,237,237,0.021950804973038,21.8153869916762
1,238,238,0.0278802598124184,5.32352699980757
1,239,239,0.0259043783295478,4.2130097124298
1,240,240,0.0167549095621535,437.474145819768
1,241,241,0.0131925575430148,2.75561269707632
1,242,242,0.0122051877719663,40.8455917162446
1,243,243,0.0291534302077011,5.57587557917758
1,244,244,0.0232400609553378,3.89339097577427
1,245,245,0.0135868338920923,19.368963679892
1,246,246,0.0188277904258214,61.3828530258844
1,247,247,0.0212067305639132,33.6410698115211
1,248,248,0.0205854325698268,73.5360924455032
1,249,249,0.0314184561949956,12.0260850791909
1,250,250,0.018391796640199,68.6404805566739
1,251,251,0.0170156139176692,319.872482630336
1,252,252,0.0151359224042877,24.9908371196266
1,253,253,0.0129341676047483,40.0141897328642
1,254,254,0.0128238207889958,94.1634952542737
1,255,255,0.01956114514956,14.8144051790009
1,256,256,0.0144138332228247,197532.349146313
1,257,257,0.0149337393304681,0.0717523405775907
1,258,258,0.0118455421312691,148.448438866345
1,259,259,0.013111457648212,190.902016705051
1,260,260,0.0116423934627578,142.254116603165
1,261,261,0.0111299995914473,4.99488823678012
1,262,262,0.0157061568316816,16.8980948567202
1,263,263,0.0181013833467881,0.919897693869908
1,264,264,0.0189393766023571,5.1784990444549
1,265,265,0.0163575519483908,344.352721335753
1,266,266,0.0215619535529985,14.1311046010334
1,267,267,0.019769031148427,359.009860032878
1,268,268,0.0191069856786622,130.07383299769
1,269,269,0.00953966105223803,10.5292314488246
1,270,270,0.0132837092418819,3.85152858767173
1,271,271,0.0137907573648053,3.42148530704251
1,272,272,0.0148279142308132,2.45436901609435
1,273,273,0.0113513320583735,15.1547651280936
1,274,274,0.0236312939186138,123.37427631118
1,275,275,0.00465799475306191,0.298301061904468
1,276,276,0.0383632275268156,0.367634498133063
1,277,277,0.0104401059860532,15558.746296794
1,278,278,0.0279963499487436,311.404478446783
1,279,279,0.0174211735241147,11.5252949552409
1,280,280,0.0101486528015757,36.105206151616
1,281,281,0.0253162499406018,14.1896287520486
1,282,282,0.0200153744692634,10.7829857755683
1,283,283,0.0225847126424801,21.4252613598086
1,284,284,0.0242250629682511,54.2689157328712
1,285,285,0.0140374966627151,20.2754726795532
1,286,286,0.0230018850041006,177.318675546981
1,287,287,0.0238354459276338,1715.97019565716
1,288,288,0.0247672823458906,5.64387716965499
1,289,289,0.0280309739295369,21.0932164715831
1,290,290,0.0341327956854988,62.961887830191
1,291,291,0.0341329973335695,23.668722376735
1,292,292,0.0257802805850408,29.383286914276
1,293,293,0.0261673830421486,2279.89762215703
1,294,294,0.0230525212598774,0.0421374805167926
1,295,295,0.0288614611653737,77.646448115555
1,296,296,0.0120148322473067,26.3510352536903
1,297,297,0.0262852366643441,48.4910440716618
1,298,298,0.0205846789604957,13.3114675847684
1,299,299,0.0209097729832069,32.4441033308519
1,300,300,0.0275026702869015,13.3735344079083
1,301,301,0.0316287331822415,44.2710259832433
1,302,302,0.0207178213068537,16.3688192622471
1,303,303,0.0167731895541937,21.0701239538314
1,304,304,0.0201770120582133,35.0754032881869
1,305,305,0.0149073010337352,1.73870024375629
1,306,306,0.00937180748411395,135.008028589943
1,307,307,0.0105884354144165,7.45197290632832
1,308,308,0.0130825443882124,4706.18426619529
1,309,309,0.0145373640029912,0.00380798929344417
1,310,310,0.0142378393154046,0.116240986636638
1,311,311,0.0141160651653185,160.83636796395
1,312,312,0.0140435640367539,7.13570800598349
1,313,313,0.0140112069932578,372.771106403392
1,314,314,0.0137016509288927,191.298343756036
1,315,315,0.0143146332935824,6.80448174646922
1,316,316,0.0143897510426104,49.2658552996418
1,317,317,0.0143558128839928,73.4681147570535
1,318,318,0.0148257584000119,11.3447946024926
1,319,319,0.0152699742216398,6287.25965630938
1,320,320,0.0136836986394259,102.910914776279
1,321,321,0.0120891170315937,11.0020992127168
1,322,322,0.0112044227226477,17.0272608883039
1,323,323,0.0118878213616672,11.3871917260615
1,324,324,0.0121215855950901,3.3496036594223
1,325,325,0.011173031281215,0.150543567106624
1,326,326,0.0104657260588779,811.953333890923
1,327,327,0.00992212041538704,12.2237345346164
1,328,328,0.0192227230634497,1.78190485539532
1,329,329,0.0142092670021389,25.9856992247472
1,330,330,0.0155492173251232,11.5021185100923
1,331,331,0.0159873225808039,78.729260371016
1,332,332,0.0265358674559933,4.48534561849417
1,333,333,0.021982085469274,94.7277838942059
1,334,334,0.0234626856828849,414.309453246968
1,335,335,0.0251222755994202,60.8645204580049
1,336,336,0.0193397280299028,1.09577749351819
1,337,337,0.0193490747163964,2.82521168477318
1,338,338,0.0253730105742932,30.2458569973881
1,339,339,0.0251486103011434,0.212344474601883
1,340,340,0.0243509666134688,33.4002069712321
1,341,341,0.0196790317271445,73.2261498220073
1,342,342,0.0206545153105404,53290.9081385624
1,343,343,0.0204965008758648,16.5547761984741
1,344,344,0.0232455290852511,8.45072812762058
1,345,345,0.0156435259466532,185.984341952431
1,346,346,0.0185005481736903,31.8599888598984
1,347,347,0.015800949795224,0.581550769953138
1,348,348,0.0189693383571053,8.11916459131507
1,349,349,0.00868417840817098,3007.19915748843
1,350,350,0.0122655122428676,9.35681100564042
1,351,351,0.0119497136204815,9.40740219681744
1,352,352,0.00206619058670732,0.205866519218138
1,353,353,0.0288452812222092,0.0704987813764078
1,354,354,0.0189472112235579,165.490356868032
1,355,355,0.0253787323334774,17.7556141255073
1,356,356,0.0177383366842973,83.5090885017334
1,357,357,0.00896902631416753,153.997597128816
1,358,358,0.0194678946678642,87.3386355463292
1,359,359,0.0092787322759629,6.62512901726866
1,360,360,0.0177439363477603,32.0234036624983
1,361,361,0.0149025929466707,0.94806352409445
1,362,362,0.0187857700273558,93.2954999746288
1,363,363,0.0101824309418192,0.227340715330878
1,364,364,0.0124548157672583,73.1822217334868
1,365,365,0.0190592052314619,43.8582759859678
1,366,366,0.0209643782244923,502.143941287489
1,367,367,0.0229032499628401,54.2164626159439
1,368,368,0.0223505783044086,25.4983636951553
1,369,369,0.00777167820806519,3.16225892939741
1,370,370,0.0161097550548798,1.03563665479603
1,371,371,0.043728918503384,900.544536327518
1,372,372,0.0174455974939013,2165.08876724396
1,373,373,0.0226055062729116,3.16902124970937
1,374,374,0.0255675521997941,0.0990512493089045
1,375,375,0.0270518745823826,4.09590070510455
1,376,376,0.0257768662520921,3.05533025035072
1,377,377,0.0274696336602253,3.6059309481405
1,378,378,0.0274361585785795,33.2146404840741
1,379,379,0.0211516666881109,126.823748284196
1,380,380,0.0236828200343945,5.69671256617272
1,381,381,0.0232958052112972,2.70242558191369
1,382,382,0.0186932380543834,1812913.46907414
1,383,383,0.0143763871382881,1.74061529901193
1,384,384,0.0137613188541545,28.7387629370098
1,385,385,0.0146599717677006,5.13028949360355
1,386,386,0.0157710071157328,26.4429451549997
1,387,387,0.01507759551285,23.4578075312917
1,388,388,0.0157885489634776,47.8160130094862
1,389,389,0.021616814085169,14.7037387568024
1,390,390,0.0184865425963727,289.512876632107
1,391,391,0.0163291474505418,75.1162806496134
1,392,392,0.0175438772041399,39.3372674770875
1,393,393,0.0219837377879445,7.74318635029914
1,394,394,0.0175244093178414,40.9683353708485
1,395,395,0.020925421425271,11.9090567260472
1,396,396,0.021480966193832,18475.9832041261
1,397,397,0.020065857604725,10.9018628603353
1,398,398,0.0109524755613069,237.986874695472
1,399,399,0.0150669186807101,129.624775602767
1,400,400,0.0237982595677458,660.236644691197
1,401,401,0.0265558046461466,70.0783290494946
1,402,402,0.028671296529191,80.7737606141058
1,403,403,0.0282879272836224,49.8544347052504
1,404,404,0.0264659762011416,38.4284947957716
1,405,405,0.00875831085693576,16.7063352346944
1,406,406,0.0598915494760476,17647.0454987625
1,407,407,0.0556451184177735,27.9460606258291
1,408,408,0.0747043317478199,0.203901502156803
1,409,409,0.0230843703640005,284.857271870449
1,410,410,0.0181846091150919,94.7356150626112
1,411,411,0.0174951761392976,2.22315763705919
1,412,412,0.0158387746777543,1693.31887378354
1,413,413,0.0181364293791436,386.56490676745
1,414,414,0.0179431592942825,20.4419886226629
1,415,415,0.0181342785990617,89.2496289843332
1,416,416,0.018432848903326,9.17000853168766
1,417,417,0.0190975994698427,1.07283158057646
1,418,418,0.0187442971970306,76.7007924445731
1,419,419,0.0188103314524308,13.9960423193292
1,420,420,0.0183307052571375,76.0013323284033
1,421,421,0.0185460313151137,6.98485229196533
1,422,422,0.0187357664388374,3413.64111012227
1,423,423,0.018371594974108,518.692618366306
1,424,424,0.0178451618975925,6.74348992941254
1,425,425,0.017748664771032,6.00897193349614
1,426,426,0.0179269797267223,183.837394924733
1,427,427,0.0348026547620479,127.107829964969
1,428,428,0.0140568446566463,0.143788482037505
1,429,429,0.0115182727637132,41.9657964585466
1,430,430,0.0188456081070468,37.2197701132386
1,431,431,0.0209937498494569,25.985385928539
1,432,432,0.0139354653797783,1.3914645767498
1,433,433,0.0235576443617556,6.68995578444902
1,434,434,0.0203794218686476,130.178362807706
1,435,435,0.0336556511026577,101.937295709726
1,436,436,0.0368918475429057,5.67596957095019
1,437,437,0.0229075792774111,11.6194139191871
1,438,438,0.0217146196177974,9.95093016002589
1,439,439,0.0213751403017671,21.8193996752301
1,440,440,0.0206068632692963,0.549068005312737
1,441,441,0.0184987422148332,175.574741560843
1,442,442,0.0138883811949419,26.4985374191633
1,443,443,0.0264858058402955,40118.6756957986
1,444,444,0.0273272826320952,26.7054900532247
1,445,445,0.0216984486553339,0.0189205031516611
1,446,446,0.0218586641341222,1.59952477558092
1,447,447,0.0196844276515078,7.23699528205297
1,448,448,0.0214613821410231,2.14262937835585
1,449,449,0.0213373953648339,2250.87010179677
1,450,450,0.021666885616174,2.76093443694564
1,451,451,0.0211746703750196,17.0364622709496
1,452,452,0.0225449609287129,29.4921323681012
1,453,453,0.0215022013131947,0.569761504232717
1,454,454,0.022784734558036,167.120977409517
1,455,455,0.0220072827785557,56385.3555726831
1,456,456,0.0219380506464274,62.3757003516603
1,457,457,0.0219485892982162,2.74922885761378
1,458,458,0.0218256478215198,39.7784051304812
1,459,459,0.021430252253885,7.5767186508651
1,460,460,0.0207418461509935,103.789616290902
1,461,461,0.0216988127451632,17.2644901209697
1,462,462,0.0224711072407438,63.7591220531722
1,463,463,0.0267622766947797,3.61923684445959
1,464,464,0.0225271046271789,0.00231499764079143
1,465,465,0.0242347027326156,52.4074917863622
1,466,466,0.0229227339368779,8.27728068127549
1,467,467,0.0231194825123824,2.31290222328969
1,468,468,0.0209382383927125,241.61500661798
1,469,469,0.0229137156042161,1.75947643494743
1,470,470,0.0220000752735354,0.999122928654838
1,471,471,0.0215257926689127,73.4044458624385
1,472,472,0.0220370252809885,6.66095045566832
1,473,473,0.0209435647071858,16.4851158238491
1,474,474,0.0195249304570806,95.9464132943071
1,475,475,0.0212694064595655,18.7289699181132
1,476,476,0.0219160771530889,43.7040896773227
1,477,477,0.0218744536718398,38.1285129610336
1,478,478,0.024134240824751,46.9599918678418
1,479,479,0.0245701067495119,7.06651915750554
1,480,480,0.0259604187133747,44.779740360336
1,481,481,0.0218413895720395,6.1367717773842
1,482,482,0.0217639777716588,49.0199983487144
1,483,483,0.022613030753072,20.7624884853518
1,484,484,0.0193852093243184,145.492722025225
1,485,485,0.0221818776408652,147.573732852744
1,486,486,0.0238066651400967,158.607301241207
1,487,487,0.0209917986307259,39563.7524828492
1,488,488,0.0210187461583862,8.61120595544581
1,489,489,0.0210312863561136,3.27017291760991
1,490,490,0.022086992098767,9.62164402810544
1,491,491,0.0259460946729569,9.59870084136854
1,492,492,0.0281784266789871,2086.80431787716
1,493,493,0.0212296983566582,319.503073227105
1,494,494,0.0138880832504304,23.8671477189959
1,495,495,0.0043410122447932,24.7581170681348
1,496,496,0.0179117927490295,274.754177590853
1,497,497,0.0117402174084537,1801.71555960293
1,498,498,0.0189914715825694,252.883605377894
1,499,499,0.0318394700176774,7.48178170304738
1,500,500,0.0158265345654484,164.123137384111
1,501,501,0.00624919277216466,58.0903373208392
1,502,502,0.0688579039107852,1485.92314503788
1,503,503,0.0371761563108638,4.07159175852817
1,504,504,0.0140069591613153,9.03167616986171
1,505,505,0.0245290353322791,3.87170584741188
1,506,506,0.018781116430808,4.72065554051852
1,507,507,0.0229899692308455,157.166072388175
1,508,508,0.0354227954689968,2871.67120226653
1,509,509,0.019395399833565,21.2072566478315
1,510,510,0.0171653223725352,3.48942166673663
1,511,511,0.0198128873843063,32837.9818862287
1,512,512,0.0177392382072233,1930.02768308825
1,513,513,0.0204744926982519,515.548841792292
1,514,514,0.0223190086264321,2.46724144852113
1,515,515,0.0198590046963887,0.0121927444165692
1,516,516,0.0214768281263143,401.576336591217
1,517,517,0.0213844991437286,4543.15969498073
1,518,518,0.0232578782189362,0.312141397993868
1,519,519,0.0224689306967997,82.0642672895817
1,520,520,0.0223693252640138,77.7987271782331
1,521,521,0.0207524328499579,301.499415774528
1,522,522,0.0230962830028961,58.0659288911465
1,523,523,0.0221222708775504,3.81024798882434
1,524,524,0.0207691128953627,20.0614375007383
1,525,525,0.0200861988627418,44.9245780947036
1,526,526,0.0202829189811151,287.011955818262
1,527,527,0.0199644747056101,13.2290300860182
1,528,528,0.0198747685298198,8.20395668273158
1,529,529,0.0198434037036159,34.4772083718415
1,530,530,0.0198650953467175,76.3460871514401
1,531,531,0.0198772602357209,0.389720719501402
1,532,532,0.0199166200769054,5.38650248138571
1,533,533,0.0199356911566105,31.3191800249126
1,534,534,0.0199049833982165,7171.03523200154
1,535,535,0.0197972470291722,97.7266392500399
1,536,536,0.0198830393111243,123.95527762063
1,537,537,0.0199029480717857,1.85501524480658
1,538,538,0.0198052947367845,2219.61119979238
1,539,539,0.0195857261410999,11.0451481717637
1,540,540,0.0193215799252874,37.6188918551516
1,541,541,0.0199048799109066,11.1531530801052
1,542,542,0.0213223541514586,13.8910471167589
1,543,543,0.0204743263822947,6.01404219513621
1,544,544,0.0249997707003366,987.508807352276
1,545,545,0.0263196244826182,0.036828422844725
1,546,546,0.0222025851431231,0.264965847062742
1,547,547,0.026232057879261,30.3323546282477
1,548,548,0.0214106428051293,13.0734085109785
1,549,549,0.0275873521897972,9.09429966281775
1,550,550,0.0237671393721197,6.86444443646672
1,551,551,0.0205242876095287,0.273312973951078
1,552,552,0.017074092303376,0.0308891272425357
1,553,553,0.0253158345939642,87.1541790786115
1,554,554,0.0237380905248971,10.4204075153651
1,555,555,0.0253923890270105,27.2967971173406
1,556,556,0.0232613448471337,618.654638829735
1,557,557,0.023266234596332,266.383579927258
1,558,558,0.0230684647206313,115.196665088989
1,559,559,0.0205284223906251,13.222571920267
1,560,560,0.0201156496919817,72.3496274567475
1,561,561,0.020816437514421,15.3324744774958
1,562,562,0.0235898481132449,17.6174046139617
1,563,563,0.0222051662619123,34.5587485419131
1,564,564,0.0228992937115461,180.224260630019
1,565,565,0.0238051533068539,0.00231363931188138
1,566,566,0.0233033098338204,130.678198455634
1,567,567,0.0231293191687653,24.8076122260101
1,568,568,0.023027370194753,22.6994007460564
1,569,569,0.0232482563055618,15.0721492704957
1,570,570,0.0233761063884354,22.2181567586078
1,571,571,0.0249534320253339,80.0207550903843
1,572,572,0.0164236634613952,23.7280522716146
1,573,573,0.0162689291374632,11.467021992369
1,574,574,0.0303558471695258,92.3713827721981
1,575,575,0.020423334880645,7.08669861223235
1,576,576,0.015630308157375,18.9928964178886
1,577,577,0.0154408295703771,29.7959133457984
1,578,578,0.0213471254422078,27.7727982015353
1,579,579,0.0185707557646536,39.7801744044532
1,580,580,0.0164957474876586,9.46418618672879
1,581,581,0.0208645423942782,33.0521341643203
1,582,582,0.0240352054010967,175.612191017177
1,583,583,0.0253994714273289,40.5960074280494
1,584,584,0.0275469272574583,40.5923684816954
1,585,585,0.0230821715888546,48.9155081889913
1,586,586,0.0210685364166479,24.9032542572545
1,587,587,0.0211767585967186,180.776943552889
1,588,588,0.0191342337140433,35.3840328270366
1,589,589,0.0198029319967485,30.5269172699996
1,590,590,0.0228435008456009,0.270909102671647
1,591,591,0.0234769290605608,30.1395605522693
1,592,592,0.0207032437314076,11.8438141219115
1,593,593,0.027985880060058,17.5431488943692
1,594,594,0.0230589109222447,50.489263017622
1,595,595,0.0204020017905121,56.6334598243475
1,596,596,0.0224912073661664,80.5062378142944
1,597,597,0.0140888411482373,60.7899501227184
1,598,598,0.0166290467420199,1.03892331363673
1,599,599,0.0373649956361083,18.1621272197814
1,600,600,0.0250742545450155,35.9286452887483
1,601,601,0.0189403686585709,27.3852797283007
1,602,602,0.0125444274886985,45.3870318471383
1,603,603,0.0186069310478736,5.35877871474981
1,604,604,0.0120993167827644,281.372317328607
1,605,605,0.00995892218835758,21.7634733345191
1,606,606,0.00974935097949381,1358.49069070601
1,607,607,0.0147327012233817,11.4525930462445
1,608,608,0.0118177098632372,0.103725150237719
1,609,609,0.018702391773684,0.0271913788899832
1,610,610,0.0156563387840831,176.035685187383
1,611,611,0.0143615252573881,1.07285937038477
1,612,612,0.0184097969302135,2853.83297436009
1,613,613,0.01443591229633,852.640612162746
1,614,614,0.0126325763154901,12.5479006553055
